Quarter,Course Level2,Course,Instructor,Grade Given,Sum of Student Count
F18,Graduate,MARSC   595,BRZEZINSKI M,S,17
F18,Graduate,MARSC   596,BRZEZINSKI M,A,2
F18,Graduate,MARSC   596,CARLSON C A,A,2
F18,Graduate,MARSC   596,DEVRIES T J,A,2
F18,Graduate,MARSC   596,DUGAN J E,A,1
F18,Graduate,MARSC   596,GAINES S,A,2
F18,Graduate,MARSC   596,IGLESIAS-RODR,A+,2
F18,Graduate,MARSC   596,MILLER R J,A+,4
F18,Graduate,MARSC   596,SANTORO A E,A,1
F18,Graduate,MARSC   596,SIEGEL D A,A+,4
F18,Graduate,MARSC   596,VALENTINE D L,A,5
F18,Graduate,MARSC   599,LISIECKI L E,S,1
F18,Graduate,MARSC   599,SIEGEL D A,S,1
F18,Graduate,MARSC   599,VALENTINE D L,S,1
