Quarter,Course Level,Course,Instructor,Grade Given,Sum of Student Count
F17,Undergraduate,ENGR      3,WU TIE,A+,40
F17,Undergraduate,ENGR      3,WU TIE,A,39
F17,Undergraduate,ENGR      3,WU TIE,A-,17
F17,Undergraduate,ENGR      3,WU TIE,B+,11
F17,Undergraduate,ENGR      3,WU TIE,B,11
F17,Undergraduate,ENGR      3,WU TIE,B-,8
F17,Undergraduate,ENGR      3,WU TIE,C+,6
F17,Undergraduate,ENGR      3,WU TIE,C,1
F17,Undergraduate,ENGR      3,WU TIE,C-,3
F17,Undergraduate,ENGR      3,WU TIE,D+,3
F17,Undergraduate,ENGR      3,WU TIE,D,1
F17,Undergraduate,ENGR      3,WU TIE,F,5
F17,Undergraduate,ENGR    101,HOUGH K C,A+,1
F17,Undergraduate,ENGR    101,HOUGH K C,A,29
F17,Undergraduate,ENGR    101,HOUGH K C,A-,17
F17,Undergraduate,ENGR    101,HOUGH K C,B+,10
F17,Undergraduate,ENGR    101,HOUGH K C,B,2
F17,Undergraduate,ENGR    101,HOUGH K C,B-,1
F17,Undergraduate,ENGR    195A,SUSKO T G,A,23
F17,Graduate,ENGR    225,DOYLE A M,S,9
F17,Graduate,ENGR    230,DOYLE A M,S,5
